Date,High,Low,Open,Close,Volume,Adj Close
2017-12-19,43.84749984741211,43.522499084472656,43.75749969482422,43.6349983215332,109745600.0,41.61906814575195
2017-12-20,43.85499954223633,43.3125,43.717498779296875,43.587501525878906,93902400.0,41.57376480102539
2017-12-21,44.005001068115234,43.525001525878906,43.54249954223633,43.752498626708984,83799600.0,41.731136322021484
2017-12-22,43.85499954223633,43.625,43.66999816894531,43.752498626708984,65397600.0,41.731136322021484
2017-12-26,42.86750030517578,42.41999816894531,42.70000076293945,42.64250183105469,132742000.0,40.67242431640625
2017-12-27,42.69499969482422,42.4275016784668,42.525001525878906,42.650001525878906,85992800.0,40.6795768737793
2017-12-28,42.962501525878906,42.619998931884766,42.75,42.77000045776367,65920800.0,40.794029235839844
2017-12-29,42.647499084472656,42.30500030517578,42.630001068115234,42.307498931884766,103999600.0,40.3529052734375
2018-01-02,43.07500076293945,42.314998626708984,42.540000915527344,43.064998626708984,102223600.0,41.075401306152344
2018-01-03,43.63750076293945,42.9900016784668,43.13249969482422,43.057498931884766,118071600.0,41.06825637817383
2018-01-04,43.36750030517578,43.02000045776367,43.1349983215332,43.25749969482422,89738400.0,41.25899887084961
2018-01-05,43.842498779296875,43.26250076293945,43.36000061035156,43.75,94640000.0,41.72876739501953
2018-01-08,43.90250015258789,43.48249816894531,43.587501525878906,43.587501525878906,82271200.0,41.57376480102539
2018-01-09,43.76499938964844,43.352500915527344,43.63750076293945,43.58250045776367,86336000.0,41.568992614746094
2018-01-10,43.57500076293945,43.25,43.290000915527344,43.5724983215332,95839600.0,41.55945587158203
2018-01-11,43.872501373291016,43.622501373291016,43.647499084472656,43.81999969482422,74670800.0,41.79552459716797
2018-01-12,44.34000015258789,43.912498474121094,44.04499816894531,44.272499084472656,101672400.0,42.22711944580078
2018-01-16,44.84749984741211,44.03499984741211,44.474998474121094,44.04750061035156,118263600.0,42.01250457763672
2018-01-17,44.8125,43.76750183105469,44.037498474121094,44.775001525878906,137547200.0,42.70640182495117
2018-01-18,45.025001525878906,44.5625,44.842498779296875,44.814998626708984,124773600.0,42.74454879760742
2018-01-19,44.89500045776367,44.352500915527344,44.65250015258789,44.6150016784668,129700400.0,42.553794860839844
2018-01-22,44.44499969482422,44.150001525878906,44.32500076293945,44.25,108434400.0,42.205657958984375
2018-01-23,44.86000061035156,44.20500183105469,44.32500076293945,44.2599983215332,130756400.0,42.215187072753906
2018-01-24,44.32500076293945,43.29999923706055,44.3125,43.55500030517578,204420400.0,41.542762756347656
2018-01-25,43.73749923706055,42.63249969482422,43.627498626708984,42.77750015258789,166116000.0,40.80118942260742
2018-01-26,43.0,42.51499938964844,43.0,42.877498626708984,156572000.0,40.89656448364258
2018-01-29,42.540000915527344,41.76750183105469,42.540000915527344,41.9900016784668,202561600.0,40.05006790161133
2018-01-30,41.842498779296875,41.17499923706055,41.38249969482422,41.74250030517578,184192800.0,39.81401062011719
2018-01-31,42.11000061035156,41.625,41.717498779296875,41.85749816894531,129915600.0,39.923702239990234
2018-02-01,42.154998779296875,41.689998626708984,41.79249954223633,41.94499969482422,188923200.0,40.00714874267578
2018-02-02,41.70000076293945,40.025001525878906,41.5,40.125,346375200.0,38.271240234375
2018-02-05,40.970001220703125,39.0,39.775001525878906,39.122501373291016,290954000.0,37.31504821777344
2018-02-06,40.93000030517578,38.5,38.70750045776367,40.75749969482422,272975200.0,38.874507904052734
2018-02-07,40.849998474121094,39.76750183105469,40.772499084472656,39.8849983215332,206434400.0,38.042320251464844
2018-02-08,40.25,38.75749969482422,40.0724983215332,38.787498474121094,217562000.0,36.99552917480469
2018-02-09,39.47249984741211,37.560001373291016,39.26750183105469,39.102500915527344,282690400.0,37.44804000854492
2018-02-12,40.97249984741211,39.377498626708984,39.625,40.6775016784668,243278000.0,38.956398010253906
2018-02-13,41.1875,40.412498474121094,40.48749923706055,41.084999084472656,130196800.0,39.346649169921875
2018-02-14,41.8849983215332,40.720001220703125,40.7599983215332,41.842498779296875,162579600.0,40.072105407714844
2018-02-15,43.272499084472656,42.25,42.4474983215332,43.247501373291016,204588800.0,41.41765213012695
2018-02-16,43.70500183105469,42.942501068115234,43.09000015258789,43.10749816894531,160704400.0,41.28357696533203
2018-02-20,43.564998626708984,42.85499954223633,43.01250076293945,42.962501525878906,135722000.0,41.14471435546875
2018-02-21,43.529998779296875,42.752498626708984,43.20750045776367,42.76750183105469,149886400.0,40.95795822143555
2018-02-22,43.48749923706055,42.9275016784668,42.95000076293945,43.125,123967600.0,41.300331115722656
2018-02-23,43.912498474121094,43.3849983215332,43.41749954223633,43.875,135249600.0,42.01860046386719
2018-02-26,44.84749984741211,44.0525016784668,44.087501525878906,44.74250030517578,152648800.0,42.849388122558594
2018-02-27,45.119998931884766,44.540000915527344,44.775001525878906,44.59749984741211,155712400.0,42.71053695678711
2018-02-28,45.154998779296875,44.51250076293945,44.814998626708984,44.529998779296875,151128400.0,42.64588928222656
2018-03-01,44.94499969482422,43.165000915527344,44.6349983215332,43.75,195208000.0,41.89889907836914
2018-03-02,44.07500076293945,43.11249923706055,43.20000076293945,44.0525016784668,153816000.0,42.1885986328125
2018-03-05,44.435001373291016,43.630001068115234,43.8025016784668,44.20500183105469,113605600.0,42.33464050292969
2018-03-06,44.5625,44.032501220703125,44.477500915527344,44.16749954223633,95154000.0,42.29872512817383
2018-03-07,43.962501525878906,43.567501068115234,43.73500061035156,43.75749969482422,126814000.0,41.906070709228516
2018-03-08,44.279998779296875,43.76750183105469,43.869998931884766,44.23500061035156,95096400.0,42.363365173339844
2018-03-09,45.0,44.34749984741211,44.4900016784668,44.994998931884766,128740800.0,43.09121322631836
2018-03-12,45.59749984741211,45.0525016784668,45.0724983215332,45.43000030517578,128828400.0,43.507808685302734
2018-03-13,45.875,44.810001373291016,45.647499084472656,44.99250030517578,126774000.0,43.08882141113281
2018-03-14,45.130001068115234,44.45249938964844,45.08000183105469,44.61000061035156,117473600.0,42.72250747680664
2018-03-15,45.060001373291016,44.51750183105469,44.625,44.662498474121094,90975200.0,42.77278137207031
2018-03-16,44.779998779296875,44.404998779296875,44.662498474121094,44.505001068115234,157618800.0,42.621944427490234
2018-03-19,44.36750030517578,43.415000915527344,44.33000183105469,43.82500076293945,133787200.0,41.9707145690918
2018-03-20,44.20000076293945,43.73500061035156,43.810001373291016,43.810001373291016,78597600.0,41.95635223388672
2018-03-21,43.772499084472656,42.814998626708984,43.7599983215332,42.817501068115234,148219600.0,41.005855560302734
2018-03-22,43.16999816894531,42.150001525878906,42.5,42.212501525878906,165963200.0,40.42644500732422
2018-03-23,42.47999954223633,41.23500061035156,42.09749984741211,41.23500061035156,164115200.0,39.490299224853516
2018-03-26,43.275001525878906,41.61000061035156,42.01750183105469,43.192501068115234,150164800.0,41.36498260498047
2018-03-27,43.787498474121094,41.72999954223633,43.41999816894531,42.084999084472656,163690400.0,40.30434036254883
2018-03-28,42.505001068115234,41.29750061035156,41.8125,41.619998931884766,166674000.0,39.859004974365234
2018-03-29,42.9375,41.724998474121094,41.95249938964844,41.94499969482422,153594000.0,40.170257568359375
2018-04-02,42.23500061035156,41.11750030517578,41.65999984741211,41.66999816894531,150347200.0,39.90688705444336
2018-04-03,42.1875,41.220001220703125,41.90999984741211,42.09749984741211,121112000.0,40.316307067871094
2018-04-04,43.002498626708984,41.192501068115234,41.220001220703125,42.90250015258789,138422000.0,41.087249755859375
2018-04-05,43.557498931884766,43.02000045776367,43.14500045776367,43.20000076293945,107732800.0,41.37216567993164
2018-04-06,43.119998931884766,42.04999923706055,42.74250030517578,42.095001220703125,140021200.0,40.31392288208008
2018-04-09,43.272499084472656,42.462501525878906,42.470001220703125,42.51250076293945,116070800.0,40.713741302490234
2018-04-10,43.5,42.88249969482422,43.25,43.3125,113634400.0,41.47990417480469
2018-04-11,43.47999954223633,42.92499923706055,43.057498931884766,43.11000061035156,89726400.0,41.28596115112305
2018-04-12,43.75,43.2599983215332,43.352500915527344,43.53499984741211,91557200.0,41.6929931640625
2018-04-13,43.959999084472656,43.462501525878906,43.69499969482422,43.682498931884766,100497200.0,41.83423614501953
2018-04-16,44.04750061035156,43.70750045776367,43.75749969482422,43.95500183105469,86313600.0,42.095218658447266
2018-04-17,44.73500061035156,44.102500915527344,44.122501373291016,44.560001373291016,106421600.0,42.67462158203125
2018-04-18,44.70500183105469,44.220001220703125,44.45249938964844,44.459999084472656,83018000.0,42.5788459777832
2018-04-19,43.84749984741211,43.165000915527344,43.439998626708984,43.20000076293945,139235200.0,41.37216567993164
2018-04-20,42.80500030517578,41.35749816894531,42.650001525878906,41.43000030517578,261964400.0,39.67705154418945
2018-04-23,41.72999954223633,41.022499084472656,41.70750045776367,41.310001373291016,146062000.0,39.562129974365234
2018-04-24,41.58250045776367,40.30500030517578,41.41749954223633,40.73500061035156,134768000.0,39.01145935058594
2018-04-25,41.35499954223633,40.602500915527344,40.654998779296875,40.912498474121094,113528400.0,39.18144226074219
2018-04-26,41.432498931884766,40.842498779296875,41.029998779296875,41.05500030517578,111852000.0,39.31792449951172
2018-04-27,41.08250045776367,40.157501220703125,41.0,40.58000183105469,142623200.0,38.86301803588867
2018-04-30,41.814998626708984,40.459999084472656,40.532501220703125,41.314998626708984,169709600.0,39.56692123413086
2018-05-01,42.29999923706055,41.317501068115234,41.602500915527344,42.275001525878906,214277600.0,40.486297607421875
2018-05-02,44.4375,43.45000076293945,43.807498931884766,44.14250183105469,266157600.0,42.2747917175293
2018-05-03,44.375,43.61000061035156,43.970001220703125,44.22249984741211,136272800.0,42.35140609741211
2018-05-04,46.0625,44.54249954223633,44.5625,45.95750045776367,224805200.0,44.01298522949219
2018-05-07,46.91749954223633,46.1875,46.29499816894531,46.290000915527344,169805600.0,44.33141326904297
2018-05-08,46.55500030517578,45.91749954223633,46.247501373291016,46.51250076293945,113611200.0,44.54450607299805
2018-05-09,46.849998474121094,46.30500030517578,46.63750076293945,46.84000015258789,92844800.0,44.85814666748047
2018-05-10,47.592498779296875,46.912498474121094,46.935001373291016,47.5099983215332,111957200.0,45.49979782104492
2018-05-11,47.51499938964844,46.86249923706055,47.372501373291016,47.147499084472656,104848800.0,45.326744079589844
2018-05-14,47.38249969482422,46.96500015258789,47.252498626708984,47.037498474121094,83115200.0,45.22099304199219
2018-05-15,46.76750183105469,46.275001525878906,46.69499969482422,46.61000061035156,94780800.0,44.81000900268555
2018-05-16,47.1150016784668,46.5,46.51750183105469,47.04499816894531,76732400.0,45.228206634521484
2018-05-17,47.227500915527344,46.59000015258789,47.0,46.747501373291016,69176000.0,44.94219970703125
2018-05-18,46.95249938964844,46.532501220703125,46.79750061035156,46.57749938964844,73190800.0,44.77876663208008
2018-05-21,47.317501068115234,46.727500915527344,47.0,46.907501220703125,73603200.0,45.09601974487305
2018-05-22,47.220001220703125,46.69499969482422,47.095001220703125,46.790000915527344,60962800.0,44.98305892944336
2018-05-23,47.125,46.439998626708984,46.587501525878906,47.09000015258789,80233600.0,45.27146911621094
2018-05-24,47.209999084472656,46.5525016784668,47.192501068115234,47.037498474121094,92936000.0,45.22099304199219
2018-05-25,47.412498474121094,46.912498474121094,47.057498931884766,47.14500045776367,69844000.0,45.32434844970703
2018-05-29,47.1875,46.717498779296875,46.900001525878906,46.974998474121094,90056400.0,45.16091537475586
2018-05-30,47.0,46.69499969482422,46.93000030517578,46.875,74762000.0,45.06478500366211
2018-05-31,47.057498931884766,46.53499984741211,46.80500030517578,46.717498779296875,109931200.0,44.913360595703125
2018-06-01,47.564998626708984,46.9375,46.997501373291016,47.560001373291016,93770000.0,45.72333526611328
2018-06-04,48.35499954223633,47.837501525878906,47.90999984741211,47.95750045776367,105064800.0,46.105472564697266
2018-06-05,48.48500061035156,48.09000015258789,48.26750183105469,48.32749938964844,86264000.0,46.46117401123047
2018-06-06,48.52000045776367,47.97999954223633,48.407501220703125,48.494998931884766,83734400.0,46.622215270996094
2018-06-07,48.54999923706055,48.084999084472656,48.53499984741211,48.3650016784668,85388800.0,46.49723815917969
2018-06-08,48.0,47.442501068115234,47.79249954223633,47.92499923706055,106627200.0,46.07421875
2018-06-11,47.99250030517578,47.5525016784668,47.837501525878906,47.807498931884766,73234000.0,45.96126174926758
2018-06-12,48.15250015258789,47.787498474121094,47.84749984741211,48.06999969482422,67644400.0,46.21363067626953
2018-06-13,48.220001220703125,47.61000061035156,48.10499954223633,47.67499923706055,86553600.0,45.8338737487793
2018-06-14,47.89250183105469,47.55500030517578,47.88750076293945,47.70000076293945,86440400.0,45.8579216003418
2018-06-15,47.540000915527344,47.064998626708984,47.50749969482422,47.209999084472656,246876800.0,45.3868408203125
2018-06-18,47.30500030517578,46.79999923706055,46.970001220703125,47.185001373291016,73939600.0,45.36280059814453
2018-06-19,46.58250045776367,45.86249923706055,46.28499984741211,46.42250061035156,134314000.0,44.62975311279297
2018-06-20,46.79999923706055,46.432498931884766,46.587501525878906,46.625,82514800.0,44.82442855834961
2018-06-21,47.087501525878906,46.23500061035156,46.8125,46.3650016784668,102847600.0,44.57447052001953
2018-06-22,46.537498474121094,46.17499923706055,46.529998779296875,46.22999954223633,108801600.0,44.444679260253906
2018-06-25,46.22999954223633,45.182498931884766,45.849998474121094,45.54249954223633,126652400.0,43.783729553222656
2018-06-26,46.63249969482422,45.6349983215332,45.747501373291016,46.10749816894531,98276800.0,44.32691192626953
2018-06-27,46.81999969482422,46.00749969482422,46.307498931884766,46.040000915527344,101141200.0,44.262020111083984
2018-06-28,46.5525016784668,45.95000076293945,46.025001525878906,46.375,69460800.0,44.58409118652344
2018-06-29,46.79750061035156,45.727500915527344,46.5724983215332,46.27750015258789,90950800.0,44.49034881591797
2018-07-02,46.82500076293945,45.85499954223633,45.95500183105469,46.79499816894531,70925200.0,44.98786544799805
2018-07-03,46.98749923706055,45.8849983215332,46.9474983215332,45.97999954223633,55819200.0,44.2043342590332
2018-07-05,46.602500915527344,46.06999969482422,46.314998626708984,46.349998474121094,66416800.0,44.56005096435547
2018-07-06,47.10749816894531,46.29999923706055,46.35499954223633,46.99250030517578,69940800.0,45.1777458190918
2018-07-09,47.66999816894531,47.32500076293945,47.375,47.64500045776367,79026400.0,45.8050422668457
2018-07-10,47.81999969482422,47.54499816894531,47.6775016784668,47.587501525878906,63756400.0,45.749759674072266
2018-07-11,47.44499969482422,46.90250015258789,47.125,46.970001220703125,75326000.0,45.15611267089844
2018-07-12,47.852500915527344,47.32749938964844,47.38249969482422,47.75749969482422,72164400.0,45.9131965637207
2018-07-13,47.959999084472656,47.724998474121094,47.77000045776367,47.83250045776367,50055600.0,45.985294342041016
2018-07-16,48.162498474121094,47.60499954223633,47.880001068115234,47.727500915527344,60172400.0,45.88434600830078
2018-07-17,47.967498779296875,47.29999923706055,47.4375,47.86249923706055,62138000.0,46.014137268066406
2018-07-18,47.95000076293945,47.48249816894531,47.94499969482422,47.599998474121094,65573600.0,45.761775970458984
2018-07-19,48.13750076293945,47.42250061035156,47.42250061035156,47.970001220703125,81147200.0,46.11748504638672
2018-07-20,48.10749816894531,47.54249954223633,47.94499969482422,47.86000061035156,82704800.0,46.01173782348633
2018-07-23,47.9900016784668,47.38999938964844,47.66999816894531,47.90250015258789,63957600.0,46.05259323120117
2018-07-24,48.415000915527344,48.01250076293945,48.11249923706055,48.25,74791600.0,46.38667678833008
2018-07-25,48.712501525878906,48.10749816894531,48.26499938964844,48.70500183105469,66839600.0,46.82410430908203
2018-07-26,48.9900016784668,48.40250015258789,48.65250015258789,48.5525016784668,76304000.0,46.677494049072266
2018-07-27,48.79750061035156,47.525001525878906,48.747501373291016,47.744998931884766,96096000.0,45.90118408203125
2018-07-30,48.04999923706055,47.26750183105469,47.974998474121094,47.477500915527344,84118000.0,45.64400863647461
2018-07-31,48.03499984741211,47.334999084472656,47.57500076293945,47.5724983215332,157492000.0,45.7353401184082
2018-08-01,50.439998626708984,49.32749938964844,49.782501220703125,50.375,271742800.0,48.42961120605469
2018-08-02,52.095001220703125,50.087501525878906,50.14500045776367,51.84749984741211,249616000.0,49.845245361328125
